t,x,v,a,id,lane,oldLane,pos,event,Vehicle
0,0,0,0,0,0,-1,1000,lane info,No vehicle yet
0,0,0,0,0,1,-1,700,lane info,No vehicle yet
0,0,0,0,0,2,-1,300,lane info,No vehicle yet
0,0,0,0,0,3,-1,1000,lane info,No vehicle yet
0,0,0,0,0,4,-1,1000,lane info,No vehicle yet
0,0,0,0,0,5,-1,700,lane info,No vehicle yet
0,0,0,0,0,6,-1,300,lane info,No vehicle yet
0,0,0,0,0,7,-1,1000,lane info,No vehicle yet
0,0,0,0,0,8,-1,1000,lane info,No vehicle yet
0,0,0,0,0,9,-1,700,lane info,No vehicle yet
0,0,0,0,0,10,-1,300,lane info,No vehicle yet
1.498830567783359,0,30.370708036594223,0,0,-1,-1,0,start,HGV
1.498830567783359,0,30.370708036594223,0,0,8,-1,0,enter lane,HGV
2,15.22,30.370708036594223,0.0,0,8,-1,15.22,timer,HGV
3,45.59,30.370708036594223,0.0,0,8,-1,45.59,timer,HGV
4,75.96,30.370708036594223,0.0,0,8,-1,75.96,timer,HGV
5,106.33,30.370708036594223,0.0,0,8,-1,106.33,timer,HGV
6,136.7,30.370708036594223,0.0,0,8,-1,136.7,timer,HGV
7,167.07,30.370708036594223,0.0,0,8,-1,167.07,timer,HGV
7.278840572909377,0,33.42407578753894,0,1,-1,-1,0,start,HGV
7.278840572909377,0,33.42407578753894,0,1,8,-1,0,enter lane,HGV
8,197.44,30.370708036594223,0.0,0,8,-1,197.44,timer,HGV
8,24.1,33.42407578753894,0.0,1,8,-1,24.1,timer,HGV
8,24.1,33.42407578753894,0.0,1,8,-1,24.1,change fast,HGV
8,24.1,33.42407578753894,0.0,1,0,8,24.1,enter lane 0,HGV
9,227.81,30.370708036594223,0.0,0,8,-1,227.81,timer,HGV
9,58.02,34.42407578753894,1,1,0,8,58.02,timer,HGV
10,258.18,30.370708036594223,0.0,0,8,-1,258.18,timer,HGV
10,92.94,35.42407578753894,1,1,0,8,92.94,timer,HGV
11,128.86,36.42407578753894,1,1,0,8,128.86,leave lane 8,HGV
11,128.86,36.42407578753894,0,1,0,-1,128.86,done change fast,HGV
11,288.55,30.370708036594223,0.0,0,8,-1,288.55,timer,HGV
11,128.86,36.42407578753894,0,1,0,-1,128.86,timer,HGV
12,318.92,30.370708036594223,0.0,0,8,-1,318.92,timer,HGV
12,165.28,36.42407578753894,0,1,0,-1,165.28,timer,HGV
13,349.29,30.370708036594223,0.0,0,8,-1,349.29,timer,HGV
13,201.7,36.42407578753894,0,1,0,-1,201.7,timer,HGV
13.040202239061497,0,33.663606646689416,0,2,-1,-1,0,start,HGV
13.040202239061497,0,33.663606646689416,0,2,8,-1,0,enter lane,HGV
14,379.66,30.370708036594223,0.0,0,8,-1,379.66,timer,HGV
14,238.12,36.42407578753894,0,1,0,-1,238.12,timer,HGV
14,32.31,33.663606646689416,0.0,2,8,-1,32.31,timer,HGV
15,410.03,30.370708036594223,0.0,0,8,-1,410.03,timer,HGV
15,274.54,36.42407578753894,0,1,0,-1,274.54,timer,HGV
15,65.97,33.663606646689416,0.0,2,8,-1,65.97,timer,HGV
16,440.4,30.370708036594223,0.0,0,8,-1,440.4,timer,HGV
16,310.96,36.42407578753894,0,1,0,-1,310.96,timer,HGV
16,99.63,33.663606646689416,0.0,2,8,-1,99.63,timer,HGV
17,470.77,30.370708036594223,0.0,0,8,-1,470.77,timer,HGV
17,347.38,36.42407578753894,0,1,0,-1,347.38,timer,HGV
17,133.29,33.663606646689416,0.0,2,8,-1,133.29,timer,HGV
18,501.14,30.370708036594223,0.0,0,8,-1,501.14,timer,HGV
18,383.8,36.42407578753894,0,1,0,-1,383.8,timer,HGV
18,166.95,33.663606646689416,0.0,2,8,-1,166.95,timer,HGV
19,531.51,30.370708036594223,0.0,0,8,-1,531.51,timer,HGV
19,420.22,36.42407578753894,0,1,0,-1,420.22,timer,HGV
19,200.61,33.663606646689416,0.0,2,8,-1,200.61,timer,HGV
20,561.88,30.370708036594223,0.0,0,8,-1,561.88,timer,HGV
20,456.64,36.42407578753894,0,1,0,-1,456.64,timer,HGV
20,234.27,33.663606646689416,0.0,2,8,-1,234.27,timer,HGV
21,592.25,30.370708036594223,0.0,0,8,-1,592.25,timer,HGV
21,493.06,36.42407578753894,0,1,0,-1,493.06,timer,HGV
21,267.93,33.663606646689416,0.0,2,8,-1,267.93,timer,HGV
22,622.62,30.370708036594223,0.0,0,8,-1,622.62,timer,HGV
22,529.48,36.42407578753894,0,1,0,-1,529.48,timer,HGV
22,301.59,33.663606646689416,0.0,2,8,-1,301.59,timer,HGV
22.50372303046813,0,33.15744642359388,0,3,-1,-1,0,start,HGV
22.50372303046813,0,33.15744642359388,0,3,8,-1,0,enter lane,HGV
23,652.99,30.370708036594223,0.0,0,8,-1,652.99,timer,HGV
23,565.9,36.42407578753894,0,1,0,-1,565.9,timer,HGV
23,335.26,33.663606646689416,0.0,2,8,-1,335.26,timer,HGV
23,16.46,33.15744642359388,0.0,3,8,-1,16.46,timer,HGV
23.53100361867938,0,35.52252055896548,0,4,-1,-1,0,start,HGV
23.53100361867938,0,35.52252055896548,0,4,8,-1,0,enter lane,HGV
24,683.36,30.370708036594223,0.0,0,8,-1,683.36,timer,HGV
24,602.32,36.42407578753894,0,1,0,-1,602.32,timer,HGV
24,368.92,33.663606646689416,0.0,2,8,-1,368.92,timer,HGV
24,49.61,33.15744642359388,0.0,3,8,-1,49.61,timer,HGV
24,16.66,35.52252055896548,0.0,4,8,-1,16.66,timer,HGV
24,16.66,35.52252055896548,0.0,4,8,-1,16.66,change fast,HGV
24,16.66,35.52252055896548,0.0,4,0,8,16.66,enter lane 0,HGV
24.8414560866857,0,31.982015697480023,0,5,-1,-1,0,start,HGV
24.8414560866857,0,31.982015697480023,0,5,8,-1,0,enter lane,HGV
25,713.74,30.370708036594223,0.0,0,8,-1,713.74,timer,HGV
25,638.74,36.42407578753894,0,1,0,-1,638.74,timer,HGV
25,402.59,33.663606646689416,0.0,2,8,-1,402.59,timer,HGV
25,82.77,33.15744642359388,0.0,3,8,-1,82.77,timer,HGV
25,52.68,36.52252055896548,1.0,4,0,8,52.68,timer,HGV
25,5.07,31.982015697480023,0.0,5,8,-1,5.07,timer,HGV
25.6373722187031,0,34.349384009754154,0,6,-1,-1,0,start,HGV
25.6373722187031,0,34.349384009754154,0,6,8,-1,0,enter lane,HGV
25.6373722187031,0,34.349384009754154,0,6,8,-1,0,brake,HGV
26,744.11,30.370708036594223,0.0,0,8,-1,744.11,timer,HGV
26,675.16,36.42407578753894,0,1,0,-1,675.16,timer,HGV
26,436.26,33.663606646689416,0.0,2,8,-1,436.26,timer,HGV
26,115.92,33.15744642359388,0.0,3,8,-1,115.92,timer,HGV
26,89.7,37.52252055896548,1.0,4,0,8,89.7,timer,HGV
26,37.05,31.982015697480023,0.0,5,8,-1,37.05,timer,HGV
26,12.36,33.6928145565119,-2.5,6,8,-1,12.36,timer,HGV
26.78431954361275,38.03,31.982015697480023,0,6,8,-1,38.03,brake end,HGV
26.91288477453901,0,31.266962027414824,0,7,-1,-1,0,start,HGV
26.91288477453901,0,31.266962027414824,0,7,8,-1,0,enter lane,HGV
27,127.72,38.52252055896548,1.0,4,0,8,127.72,leave lane 8,HGV
27,127.72,38.52252055896548,0,4,0,-1,127.72,done change fast,HGV
27,774.48,30.370708036594223,0.0,0,8,-1,774.48,timer,HGV
27,711.58,36.42407578753894,0,1,0,-1,711.58,timer,HGV
27,469.92,33.663606646689416,0.0,2,8,-1,469.92,timer,HGV
27,149.08,33.15744642359388,0.0,3,8,-1,149.08,timer,HGV
27,127.72,38.52252055896548,0,4,0,-1,127.72,timer,HGV
27,69.03,31.982015697480023,0.0,5,8,-1,69.03,timer,HGV
27,44.93,31.982015697480023,0.0,6,8,-1,44.93,timer,HGV
27,2.72,31.266962027414824,0.0,7,8,-1,2.72,timer,HGV
28,804.85,30.370708036594223,0.0,0,8,-1,804.85,timer,HGV
28,748.0,36.42407578753894,0,1,0,-1,748.0,timer,HGV
28,503.58,33.663606646689416,0.0,2,8,-1,503.58,timer,HGV
28,182.24,33.15744642359388,0.0,3,8,-1,182.24,timer,HGV
28,166.24,38.52252055896548,0,4,0,-1,166.24,timer,HGV
28,101.01,31.982015697480023,0.0,5,8,-1,101.01,timer,HGV
28,76.91,31.982015697480023,0.0,6,8,-1,76.91,timer,HGV
28,33.99,31.266962027414824,0.0,7,8,-1,33.99,timer,HGV
29,835.22,30.370708036594223,0.0,0,8,-1,835.22,timer,HGV
29,784.42,36.42407578753894,0,1,0,-1,784.42,timer,HGV
29,537.24,33.663606646689416,0.0,2,8,-1,537.24,timer,HGV
29,215.4,33.15744642359388,0.0,3,8,-1,215.4,timer,HGV
29,204.76,38.52252055896548,0,4,0,-1,204.76,timer,HGV
29,132.99,31.982015697480023,0.0,5,8,-1,132.99,timer,HGV
29,108.89,31.982015697480023,0.0,6,8,-1,108.89,timer,HGV
29,65.26,31.266962027414824,0.0,7,8,-1,65.26,timer,HGV
30,865.59,30.370708036594223,0.0,0,8,-1,865.59,timer,HGV
30,820.84,36.42407578753894,0,1,0,-1,820.84,timer,HGV
30,570.9,33.663606646689416,0.0,2,8,-1,570.9,timer,HGV
30,248.56,33.15744642359388,0.0,3,8,-1,248.56,timer,HGV
30,243.28,38.52252055896548,0,4,0,-1,243.28,timer,HGV
30,164.97,31.982015697480023,0.0,5,8,-1,164.97,timer,HGV
30,140.87,31.982015697480023,0.0,6,8,-1,140.87,timer,HGV
30,96.53,31.266962027414824,0.0,7,8,-1,96.53,timer,HGV
31,895.96,30.370708036594223,0.0,0,8,-1,895.96,timer,HGV
31,857.26,36.42407578753894,0,1,0,-1,857.26,timer,HGV
31,604.56,33.663606646689416,0.0,2,8,-1,604.56,timer,HGV
31,281.72,33.15744642359388,0.0,3,8,-1,281.72,timer,HGV
31,281.8,38.52252055896548,0,4,0,-1,281.8,timer,HGV
31,196.95,31.982015697480023,0.0,5,8,-1,196.95,timer,HGV
31,172.85,31.982015697480023,0.0,6,8,-1,172.85,timer,HGV
31,127.8,31.266962027414824,0.0,7,8,-1,127.8,timer,HGV
32,926.33,30.370708036594223,0.0,0,8,-1,926.33,timer,HGV
32,893.68,36.42407578753894,0,1,0,-1,893.68,timer,HGV
32,638.22,33.663606646689416,0.0,2,8,-1,638.22,timer,HGV
32,314.88,33.15744642359388,0.0,3,8,-1,314.88,timer,HGV
32,320.32,38.52252055896548,0,4,0,-1,320.32,timer,HGV
32,228.93,31.982015697480023,0.0,5,8,-1,228.93,timer,HGV
32,204.83,31.982015697480023,0.0,6,8,-1,204.83,timer,HGV
32,159.07,31.266962027414824,0.0,7,8,-1,159.07,timer,HGV
33,956.7,30.370708036594223,0.0,0,8,-1,956.7,timer,HGV
33,930.1,36.42407578753894,0,1,0,-1,930.1,timer,HGV
33,671.89,33.663606646689416,0.0,2,8,-1,671.89,timer,HGV
33,348.04,33.15744642359388,0.0,3,8,-1,348.04,timer,HGV
33,358.84,38.52252055896548,0,4,0,-1,358.84,timer,HGV
33,260.91,31.982015697480023,0.0,5,8,-1,260.91,timer,HGV
33,236.81,31.982015697480023,0.0,6,8,-1,236.81,timer,HGV
33,190.34,31.266962027414824,0.0,7,8,-1,190.34,timer,HGV
33.53462329584098,0,33.3765704010174,0,8,-1,-1,0,start,HGV
33.53462329584098,0,33.3765704010174,0,8,8,-1,0,enter lane,HGV
34,987.07,30.370708036594223,0.0,0,8,-1,987.07,timer,HGV
34,966.52,36.42407578753894,0,1,0,-1,966.52,timer,HGV
34,705.55,33.663606646689416,0.0,2,8,-1,705.55,timer,HGV
34,381.19,33.15744642359388,0.0,3,8,-1,381.19,timer,HGV
34,397.36,38.52252055896548,0,4,0,-1,397.36,timer,HGV
34,292.89,31.982015697480023,0.0,5,8,-1,292.89,timer,HGV
34,268.79,31.982015697480023,0.0,6,8,-1,268.79,timer,HGV
34,221.61,31.266962027414824,0.0,7,8,-1,221.61,timer,HGV
34,15.53,33.3765704010174,0.0,8,8,-1,15.53,timer,HGV
34.23215805115062,0,36.47454895707132,0,9,-1,-1,0,start,HGV
34.23215805115062,0,36.47454895707132,0,9,8,-1,0,enter lane,HGV
34.23215805115062,0,36.47454895707132,0,9,8,-1,0,brake,HGV
34.841456086685696,1012.62,30.370708036594223,0.0,0,8,-1,1012.62,leave lane,HGV
34.841456086685696,1012.62,30.370708036594223,0.0,0,9,-1,12.620000000000005,enter lane,HGV
35,1017.44,30.370708036594223,0.0,0,9,-1,17.44,timer,HGV
35,1002.94,36.42407578753894,0,1,0,-1,1002.94,leave lane,HGV
35,1002.94,36.42407578753894,0,1,1,-1,2.9400000000000546,enter lane,HGV
35,1002.94,36.42407578753894,0,1,1,-1,2.9400000000000546,timer,HGV
35,739.22,33.663606646689416,0.0,2,8,-1,739.22,timer,HGV
35,414.35,33.15744642359388,0.0,3,8,-1,414.35,timer,HGV
35,435.88,38.52252055896548,0,4,0,-1,435.88,timer,HGV
35,324.87,31.982015697480023,0.0,5,8,-1,324.87,timer,HGV
35,300.77,31.982015697480023,0.0,6,8,-1,300.77,timer,HGV
35,252.88,31.266962027414824,0.0,7,8,-1,252.88,timer,HGV
35,48.91,33.3765704010174,0.0,8,8,-1,48.91,timer,HGV
35,27.45,34.80494408494787,-2.5,9,8,-1,27.45,timer,HGV
35.67134947357219,50.27,33.376570401017396,0,9,8,-1,50.27,brake end,HGV
36,1047.81,30.370708036594223,0.0,0,9,-1,47.81,timer,HGV
36,1039.36,36.42407578753894,0,1,1,-1,39.36,timer,HGV
36,772.88,33.663606646689416,0.0,2,8,-1,772.88,timer,HGV
36,447.51,33.15744642359388,0.0,3,8,-1,447.51,timer,HGV
36,474.4,38.52252055896548,0,4,0,-1,474.4,timer,HGV
36,356.85,31.982015697480023,0.0,5,8,-1,356.85,timer,HGV
36,332.75,31.982015697480023,0.0,6,8,-1,332.75,timer,HGV
36,284.15,31.266962027414824,0.0,7,8,-1,284.15,timer,HGV
36,82.29,33.3765704010174,0.0,8,8,-1,82.29,timer,HGV
36,61.24,33.376570401017396,0.0,9,8,-1,61.24,timer,HGV
36,474.4,38.52252055896548,0,4,0,-1,474.4,change slow,HGV
36,474.4,38.52252055896548,0,4,8,0,474.4,enter lane 8,HGV
37,1078.18,30.370708036594223,0.0,0,9,-1,78.18,timer,HGV
37,1075.78,36.42407578753894,0,1,1,-1,75.78,timer,HGV
37,806.54,33.663606646689416,0.0,2,8,-1,806.54,timer,HGV
37,480.67,33.15744642359388,0.0,3,8,-1,480.67,timer,HGV
37,513.42,39.52252055896548,1.0,4,8,0,513.42,timer,HGV
37,388.83,31.982015697480023,0.0,5,8,-1,388.83,timer,HGV
37,364.73,31.982015697480023,0.0,6,8,-1,364.73,timer,HGV
37,315.41,31.266962027414824,0.0,7,8,-1,315.41,timer,HGV
37,115.67,33.3765704010174,0.0,8,8,-1,115.67,timer,HGV
37,94.62,33.376570401017396,0.0,9,8,-1,94.62,timer,HGV
38,1108.55,30.370708036594223,0.0,0,9,-1,108.55,timer,HGV
38,1112.2,36.42407578753894,0,1,1,-1,112.2,timer,HGV
38,840.2,33.663606646689416,0.0,2,8,-1,840.2,timer,HGV
38,513.83,33.15744642359388,0.0,3,8,-1,513.83,timer,HGV
38,553.44,40.52252055896548,1.0,4,8,0,553.44,timer,HGV
38,420.81,31.982015697480023,0.0,5,8,-1,420.81,timer,HGV
38,396.71,31.982015697480023,0.0,6,8,-1,396.71,timer,HGV
38,346.68,31.266962027414824,0.0,7,8,-1,346.68,timer,HGV
38,149.05,33.3765704010174,0.0,8,8,-1,149.05,timer,HGV
38,128.0,33.376570401017396,0.0,9,8,-1,128.0,timer,HGV
38.021277293715556,0,37.98315065251545,0,10,-1,-1,0,start,Electric car
38.021277293715556,0,37.98315065251545,0,10,0,-1,0,enter lane,Electric car
39,594.46,41.52252055896548,1.0,4,8,0,594.46,leave lane 0,HGV
39,594.46,41.52252055896548,0,4,8,-1,594.46,done change slow,HGV
39,1138.92,30.370708036594223,0.0,0,9,-1,138.92,timer,HGV
39,1148.62,36.42407578753894,0,1,1,-1,148.62,timer,HGV
39,873.86,33.663606646689416,0.0,2,8,-1,873.86,timer,HGV
39,546.99,33.15744642359388,0.0,3,8,-1,546.99,timer,HGV
39,594.46,41.52252055896548,0,4,8,-1,594.46,timer,HGV
39,452.79,31.982015697480023,0.0,5,8,-1,452.79,timer,HGV
39,428.69,31.982015697480023,0.0,6,8,-1,428.69,timer,HGV
39,377.95,31.266962027414824,0.0,7,8,-1,377.95,timer,HGV
39,182.43,33.3765704010174,0.0,8,8,-1,182.43,timer,HGV
39,161.38,33.376570401017396,0.0,9,8,-1,161.38,timer,HGV
39,37.17,37.97657169237485,-0.013443971613937353,10,0,-1,37.17,timer,Electric car
39.22468153265472,0,35.44139218816749,0,11,-1,-1,0,start,Electric car
39.22468153265472,0,35.44139218816749,0,11,0,-1,0,enter lane,Electric car
40,1169.29,30.370708036594223,0.0,0,9,-1,169.29,timer,HGV
40,1185.04,36.42407578753894,0,1,1,-1,185.04,timer,HGV
40,907.52,33.663606646689416,0.0,2,8,-1,907.52,timer,HGV
40,580.15,33.15744642359388,0.0,3,8,-1,580.15,timer,HGV
40,635.98,41.52252055896548,0,4,8,-1,635.98,timer,HGV
40,484.77,31.982015697480023,0.0,5,8,-1,484.77,timer,HGV
40,460.67,31.982015697480023,0.0,6,8,-1,460.67,timer,HGV
40,409.22,31.266962027414824,0.0,7,8,-1,409.22,timer,HGV
40,215.81,33.3765704010174,0.0,8,8,-1,215.81,timer,HGV
40,194.76,33.376570401017396,0.0,9,8,-1,194.76,timer,HGV
40,75.14,37.95625959992974,-0.027180213276272062,10,0,-1,75.14,timer,Electric car
40,27.48,35.44126930877948,-0.000316977843768202,11,0,-1,27.48,timer,Electric car
40.970035135455134,0,35.1985435508022,0,12,-1,-1,0,start,Electric car
40.970035135455134,0,35.1985435508022,0,12,0,-1,0,enter lane,Electric car
41,1199.66,30.370708036594223,0.0,0,9,-1,199.66,timer,HGV
41,1221.46,36.42407578753894,0,1,1,-1,221.46,timer,HGV
41,941.18,33.663606646689416,0.0,2,8,-1,941.18,timer,HGV
41,613.31,33.15744642359388,0.0,3,8,-1,613.31,timer,HGV
41,677.5,41.52252055896548,0,4,8,-1,677.5,timer,HGV
41,516.75,31.982015697480023,0.0,5,8,-1,516.75,timer,HGV
41,492.65,31.982015697480023,0.0,6,8,-1,492.65,timer,HGV
41,440.49,31.266962027414824,0.0,7,8,-1,440.49,timer,HGV
41,249.19,33.3765704010174,0.0,8,8,-1,249.19,timer,HGV
41,228.14,33.376570401017396,0.0,9,8,-1,228.14,timer,HGV
41,113.08,37.9222112658223,-0.040916454938606774,10,0,-1,113.08,timer,Electric car
41,62.92,35.44074791310155,-0.0007258135121014309,11,0,-1,62.92,timer,Electric car
41,1.05,35.19854312510612,-2.8413015220108855e-05,12,0,-1,1.05,timer,Electric car
41,1.05,35.19854312510612,-2.8413015220108855e-05,12,0,-1,1.05,change slow,Electric car
41,1.05,35.19854312510612,-2.8413015220108855e-05,12,8,0,1.05,enter lane 8,Electric car
42,1230.03,30.370708036594223,0.0,0,9,-1,230.03,timer,HGV
42,1257.88,36.42407578753894,0,1,1,-1,257.88,timer,HGV
42,974.84,33.663606646689416,0.0,2,8,-1,974.84,timer,HGV
42,646.47,33.15744642359388,0.0,3,8,-1,646.47,timer,HGV
42,719.02,41.52252055896548,0,4,8,-1,719.02,timer,HGV
42,548.73,31.982015697480023,0.0,5,8,-1,548.73,timer,HGV
42,524.63,31.982015697480023,0.0,6,8,-1,524.63,timer,HGV
42,471.76,31.266962027414824,0.0,7,8,-1,471.76,timer,HGV
42,282.57,33.3765704010174,0.0,8,8,-1,282.57,timer,HGV
42,261.52,33.376570401017396,0.0,9,8,-1,261.52,timer,HGV
42,150.98,37.87442669005253,-0.054652696600941485,10,0,-1,150.98,timer,Electric car
42,98.36,35.43981768175528,-0.0011346491804346598,11,0,-1,98.36,timer,Electric car
42,36.75,36.19854312510612,1,12,8,0,36.75,timer,Electric car
43,1260.4,30.370708036594223,0.0,0,9,-1,260.4,timer,HGV
43,1294.3,36.42407578753894,0,1,1,-1,294.3,timer,HGV
43,1008.51,33.663606646689416,0.0,2,8,-1,1008.51,leave lane,HGV
43,1008.51,33.663606646689416,0.0,2,9,-1,8.509999999999991,enter lane,HGV
43,1008.51,33.663606646689416,0.0,2,9,-1,8.509999999999991,timer,HGV
43,679.63,33.15744642359388,0.0,3,8,-1,679.63,timer,HGV
43,760.55,41.52252055896548,0.0,4,8,-1,760.55,timer,HGV
43,580.71,31.982015697480023,0.0,5,8,-1,580.71,timer,HGV
43,556.61,31.982015697480023,0.0,6,8,-1,556.61,timer,HGV
43,503.03,31.266962027414824,0.0,7,8,-1,503.03,timer,HGV
43,315.94,33.3765704010174,0.0,8,8,-1,315.94,timer,HGV
43,294.89,33.376570401017396,0.0,9,8,-1,294.89,timer,HGV
43,188.82,37.812905872620426,-0.06838893826327619,10,0,-1,188.82,timer,Electric car
43,133.8,35.438478614740674,-0.0015434848487678888,11,0,-1,133.8,timer,Electric car
43,73.45,37.19854312510612,1.0,12,8,0,73.45,timer,Electric car
43.79451150854569,0,33.72612156892663,0,13,-1,-1,0,start,Electric car
43.79451150854569,0,33.72612156892663,0,13,0,-1,0,enter lane,Electric car
44,111.15,38.19854312510612,1.0,12,8,0,111.15,leave lane 0,Electric car
44,111.15,38.19854312510612,0,12,8,-1,111.15,done change slow,Electric car
44,1290.77,30.370708036594223,0.0,0,9,-1,290.77,timer,HGV
44,1330.72,36.42407578753894,0,1,1,-1,330.72,timer,HGV
44,1042.17,33.663606646689416,0.0,2,9,-1,42.17,timer,HGV
44,712.79,33.15744642359388,0.0,3,8,-1,712.79,timer,HGV
44,802.07,41.52252055896548,0.0,4,8,-1,802.07,timer,HGV
44,612.69,31.982015697480023,0.0,5,8,-1,612.69,timer,HGV
44,588.59,31.982015697480023,0.0,6,8,-1,588.59,timer,HGV
44,534.3,31.266962027414824,0.0,7,8,-1,534.3,timer,HGV
44,349.31,33.3765704010174,0.0,8,8,-1,349.31,timer,HGV
44,328.26,33.376570401017396,0.0,9,8,-1,328.26,timer,HGV
44,226.6,37.741954615587346,-0.07124900985844387,10,0,-1,226.6,timer,Electric car
44,169.24,35.436730712057745,-0.0019523205171011178,11,0,-1,169.24,timer,Electric car
44,111.15,38.19854312510612,0,12,8,-1,111.15,timer,Electric car
44,6.93,33.72616584336226,0.0004309188832624123,13,0,-1,6.93,timer,Electric car
45,1321.14,30.370708036594223,0.0,0,9,-1,321.14,timer,HGV
45,1367.14,36.42407578753894,0,1,1,-1,367.14,timer,HGV
45,1075.83,33.663606646689416,0.0,2,9,-1,75.83,timer,HGV
45,745.95,33.15744642359388,0.0,3,8,-1,745.95,timer,HGV
45,843.59,41.52252055896548,0.0,4,8,-1,843.59,timer,HGV
45,644.67,31.982015697480023,0.0,5,8,-1,644.67,timer,HGV
45,620.57,31.982015697480023,0.0,6,8,-1,620.57,timer,HGV
45,565.57,31.266962027414824,0.0,7,8,-1,565.57,timer,HGV
45,382.68,33.3765704010174,0.0,8,8,-1,382.68,timer,HGV
45,361.63,33.376570401017396,0.0,9,8,-1,361.63,timer,HGV
45,264.31,37.670705605728905,-0.07124900985844387,10,0,-1,264.31,timer,Electric car
